GUID,Taxon,Synonymie,Aggregatzugehörigkeit,Taxonname deutsch,Nordtirol,Nordtirol,Nordtirol,Nordtirol,Osttirol,Osttirol,Osttirol,Osttirol,Kommentar
,,,,,RL,A,B,R,RL,A,B,R,
1CAD9FED-092C-481E-938E-34DF3D9EDDF1,Rubus montanus s. str.,syn. R. flos-amygdali,R. sect. Rubus,Mittelgebirgs-Brombeere,LC,2,0,0,-,,,,
5D5847B2-6250-4BBF-8D1A-EAB912DCF082,Rubus nessensis s. str.,syn. R. nessensis subsp. nessensis,R. sect. Rubus,"Loch-Ness-Brombeere, Fuchsbeere",LC,3,0,0,LC,2,0,0,
D98996FE-2BB6-4175-A7E7-372642887D5E,Rubus obtusangulus,,R. sect. Rubus,Stumpfkantige Brombeere,LC,3,0,0,-,,,,
E2D34377-4CDA-4D29-A3AB-64309BF8942F,Rubus occidentalis,,,Schwarz-Himbeere,u,,,,-,,,,
DBCC88A5-2B2F-4E48-8DCB-21FFF71CD96D,Rubus odoratus,,,Zimt-Himbeere,u,,,,u,,,,
935169F3-6981-4DCE-B1BE-51B13493B04B,Rubus orthostachyoides,,R. sect. Corylifolii,Unechte Geradachsige Haselblattbrombeere,CR,1,-3,-2,-,,,,"NT: Die Art ist von wenigen Stellen aus dem Raum Innsbruck bekannt. Aktuell existiert jedoch nur mehr ein kleines, akut gefährdetes Vorkommen im Westen von Innsbruck."
7F052C94-CD01-46A5-BD24-E4CBCF15DB87,Rubus parthenocissus,,R. sect. Rubus,Jungfernreben-Brombeere,LC,2,0,0,LC,1,0,0,
41BA3ED3-23B0-444E-BEBC-E52CF4AB9CB5,Rubus pericrispatus,,R. sect. Rubus,Krausblättrige Brombeere,LC,2,0,0,-,,,,
32E7D613-6B0A-4A9A-98B1-5546937EA603,Rubus persicinus,,R. sect. Rubus,Pfirsich-Brombeere,CR,1,-2,-2,-,,,,Es handelt sich um eine von A. Kerner beschriebene Lokalsippe und damit nicht um eine aktuell akzeptierte Art.
6364ED64-C4B2-42A5-80BD-C4CC38E16172,Rubus phoenicolasius,,,Rotborstige Himbeere,e,,,,u,,,,
2FCAE922-2957-4609-A88A-3608B0873762,Rubus plicatus,,R. sect. Rubus,Falten-Brombeere,LC,3,0,0,-,,,,
CD7E46BE-BB9B-4E3C-9F2C-1CD4EA1A76BB,Rubus praecox,,R. sect. Rubus,Weinberg-Brombeere,RE,0,-3,,/,,,,"NT: Die Angaben der Art beschränken sich auf den Großraum Innsbruck, aber aktuelle Nachweise fehlen."
C4200E04-1E3C-45A9-B616-4787A3878DDD,Rubus saxatilis,,,Steinbeere,LC,5,0,0,LC,5,0,0,
8534E772-3D46-4134-B6AF-161438297E75,Rubus sulcatus,,R. sect. Rubus,Furchen-Brombeere,LC,3,0,0,LC,2,0,0,OT: Die Angaben von R. bertramii aus Osttirol sind zu dieser Art zu stellen.
46CE4E19-117F-4B4A-ACB8-56938D3948CC,Rubus sylvulicola,,R. sect. Corylifolii,Hain-Haselblattbrombeere,VU,1,0,-1,-,,,,
D89E1227-D084-4CEC-8ACD-8E65A2BA27C5,Rubus ulmifolius,,R. sect. Rubus,Mittelmeer-Brombeere,u,,,,-,,,,
4C19003E-9A64-4128-BCEE-C91DFB096228,Rubus velutinus,,R. sect. Rubus,Scharfzähnige Brombeere,LC,2,0,0,/,,,,
DFA9DCA6-4028-4BF9-92F1-C49DB1AF3CC2,Rubus villarsianus,,R. sect. Corylifolii,Villars-Haselblatt-Brombeere,(CR),dd,dd,dd,-,,,,"NT: Die sehr bestimmungskritische Sippe wurde aus dem Zillertal angegeben, mehrere Versuche die Art wiederzufinden, scheiterten bisher. Eindeutige Belege fehlen."
97C68F3C-CFC9-4E5F-9AC7-2958FF032C08,Rudbeckia fulgida,,,Glanz-Sonnenhut,e,,,,u,,,,
FC8DD1E0-B6C6-4657-BA52-7996A8E641E8,Rudbeckia hirta,,,Rauer Sonnenhut,u,,,,u,,,,
BFE40F7D-45FA-4C6A-B8C8-54E2CF45E18E,Rudbeckia laciniata,,,Schlitzblättriger Sonnenhut,pi,,,,u,,,,"OT: Schwerpunkt der Verwilderungen ist bislang das Pustertal, insgesamt sind aber nur kleine Bestände bekannt, die sich nicht invasiv verhalten."
AA5BA82D-B610-4BF4-BBFF-6A50EA4A8FC5,Rumex acetosa,,,Wiesen-Sauerampfer,LC,5,0,0,LC,5,0,0,
90BBE809-A081-4367-A826-1A1F7765E213,Rumex acetosella subsp. acetosella,,,Gewöhnlicher Zwerg-Sauerampfer,LC,5,-1,0,LC,5,0,0,
BA2B5F64-9BB6-40D9-9B13-3EA5AF8E2029,Rumex alpinus,,,Alpen-Ampfer,LC,5,0,0,LC,5,0,0,
FE9D8C4B-CCBF-4896-A84E-1A6811F2E3FC,Rumex aquaticus,,,Wasser-Ampfer,RE,0,-3,,EN,3,-1,-2,"NT: Die Art kam sehr zerstreut v. a. von Innsbruck ostwärts vor, der letzte Nachweis erfolgte vor 1980 bei Kössen. – OT: Umgestuft von VU auf EN wegen sehr kleiner Bestände (oft nur Einzelpflanzen) insbes. an der Drau. "
AF5F5541-35A3-4902-957F-76503123E9E7,Rumex arifolius,syn. R. alpestris,,Berg-Sauerampfer,LC,5,0,0,LC,5,0,0,
F297EDCD-3EED-4C98-9B88-B5BE3484F20A,Rumex conglomeratus,,,Knäuel-Ampfer,VU,3,-2,-1,/,,,,"NT: Die Art kam v. a. im Außerfern sowie im mittleren und unteren Inntal vor, vom Zillertal ostwärts auch in den Seitentälern. Rezente Nachweise gibt es von Pinswang, Stans, Ried im Zillertal und Kufstein (Pagitz et al. 2023). "
419820B6-3289-4B71-92E8-A4DA0F1937F4,Rumex crispus,,,Krauser Ampfer,LC,4,0,0,LC,4,0,0,
CAE1B1E6-897F-42F8-BCB0-AEFBAF1B3FC0,Rumex longifolius,,,Langblättriger Ampfer,e,,,,u,,,,
D2CE3607-217E-4E8A-B270-311845445A89,Rumex maritimus,,,Strand-Ampfer,u,,,,-,,,,
71CE74A2-227A-43A6-88A5-F1D6D6053F41,Rumex nivalis,,,Schnee-Sauerampfer,LC,3,0,0,/,,,,
9DF332EB-9D91-4BE0-8968-E04AD2D512F5,Rumex obtusifolius subsp. obtusifolius,,,Westlicher Stumpfblatt-Ampfer,LC,5,1,0,LC,5,0,0,
2D4064C3-BEFC-44A4-AF05-DB269C4BC92E,Rumex obtusifolius subsp. sylvestris,,,Östlicher Stumpfblatt-Ampfer,LC,dd,dd,dd,-,,,,
EC00A387-1DBC-48B5-AF7F-D602E04455C9,Rumex obtusifolius subsp. transiens,,,Mittlerer Stumpfblatt-Ampfer,LC,dd,dd,dd,DD,dd,dd,dd,
BCCE931F-82C9-4315-BE72-2E0D3CE17210,Rumex palustris,,,Sumpf-Ampfer,u,,,,u,,,,
ABB4947E-477B-4056-BAA7-63EA6CE9049E,Rumex patientia,,,"Gemüse-Ampfer, Garten-A.",u,,,,u,,,,
27B0C8E6-EF90-4416-9589-8634724A3EAC,Rumex sanguineus,,,"Hain-Ampfer, Blut-A.",e,,,,u,,,,OT: Keine rezenten Vorkommen bekannt.
4B3917DC-93E0-4840-B4C4-AE29681F8FC1,Rumex scutatus,,,Schild-Sauerampfer,LC,5,0,0,LC,5,0,0,
FB97D7FC-F4AB-4FD7-AE70-463AE5A86A0D,Rumex thyrsiflorus,,,Rispen-Sauerampfer,u,,,,u,,,,
F4CD8878-D185-422A-8349-FC6FADBDC153,Sabulina austriaca,syn. Minuartia austriaca,,Österreichische Miere,LC,3,0,0,LC,3,0,0,
A2BB8A1A-5DC6-4098-950A-576559D685C0,Sabulina gerardii,syn. Minuartia gerardii,S. verna agg.,Alpen-Frühlings-Miere,LC,5,0,0,LC,5,0,0,
3A82CC39-AE1D-44D8-B4E6-CFE3D0BA33FD,Sagina apetala s. str.,syn. S. apetala subsp. apetala,,Wimper-Mastkraut i. e. S.,u,,,,/,,,,
C0FAEF8B-96A5-46E3-AE7C-A568329DC9C3,Sagina nodosa,,,Knoten-Mastkraut,CR,1,-3,-3,RE,0,-3,,"NT: Diese immer sehr seltene, aber über einen großen Teil Nordtirols zerstreut auftretende Art konnte rezent nur an einer Stelle am Pass Strub am Straßenrand unmittelbar an der Grenze zu Salzburg nachgewiesen werden (H. Wittmann, schriftl. Mitt.). – OT: Eine alte Angabe von der Ufermauer an der Isel in Lienz konnte rezent nicht mehr bestätigt werden."
FA27B0AF-D299-4886-B3D8-09424218F674,Sagina procumbens,,,Liegendes Mastkraut,LC,5,0,0,LC,5,0,0,
EF8411D0-E58B-4FD5-807E-3B05707317B1,Sagina saginoides,,,Alpen-Mastkraut,LC,5,0,0,LC,5,0,0,
C6B16DD1-5092-434E-90AF-AC42F6043362,Sagittaria latifolia,,,Breitblatt-Pfeilkraut,e,,,,-,,,,
D84477DA-BDBA-4321-8EC8-789E803D2AB3,Sagittaria sagittifolia,,,Pfeilkraut,u,,,,-,,,,
B2220939-0F25-45FB-88F6-8627EFA8AB0B,Salix alba,,,"Silber-Weide, Weiß-W.",NT,4,-2,-1,LC,4,-1,-1,
6FC60308-0862-49E1-B47C-FFC828A01B9A,Salix alpina,,S. myrsinites agg.,Ostalpen-Weide,(DD),dd,dd,dd,LC,3,0,0,"NT: Belege fehlen, aufgrund der Verbreitung in Nachbargebieten ist ein Vorkommen möglich."
F4DC257E-6649-438F-8674-64757AEF4683,Salix appendiculata s. str.,,S. appendiculata agg.,Großblättrige Weide,LC,5,0,0,LC,5,0,0,
346F6175-8292-4B8D-9285-B543FAD59EE6,Salix aurita,,,Ohr-Weide,NT,4,-2,-2,CR,1,-2,-2,OT: Wenige Sträucher sind aus Untertilliach und am Iselsbergpass bekannt.
FE34A79A-6D12-493B-84E5-B5B1C3F60353,Salix breviserrata,,S. myrsinites agg.,Kurzzähnige Weide,LC,3,0,0,LC,5,0,0,
4ED815F7-A7B7-4687-AD0E-D404248D1C9F,Salix caesia,,,Blau-Weide,CR,1,-3,-3,CR,1,0,-3,"NT: Alte sowie Biotopkartierungsangaben existieren vom Paznauntal, Nauders, dem obersten Ötztal bei Vent und Obergurgl, dem Wipptal und von Kitzbühel. Rezent bestätigt werden konnte die Art nur beim Reschenpass (Pagitz et al. 2023). – OT: Zum Neufund dieser seltenen Art für Osttirol in St. Jakob in Defereggenvgl. Stöhr et al. (2023)."
A9FA6036-098D-4E11-BD25-0AF7B814653F,Salix caprea,,,Sal-Weide,LC,5,0,0,LC,5,0,0,
4BFBAE70-7D54-439F-B8AA-2B3B0CF98D28,Salix cinerea,,,Asch-Weide,NT,4,-2,-2,EN,2,-1,-2,
217FC5A6-A8EF-4020-BDBE-438B71042778,Salix daphnoides,,,Reif-Weide,NT,4,-2,-1,LC,5,-1,-1,
F1AA5F59-2F67-4E56-A8DF-7081AAB438C3,Salix eleagnos,,,"Lavendel-Weide, Grau-W.",LC,5,-1,0,LC,5,-1,-1,
FF63B765-54B6-477A-AAFC-992B72B08A8E,Salix foetida,,S. arbuscula agg.,"Ruch-Weide, West-Bäumchen-W.",LC,3,0,0,LC,3,0,0,
FAFAB123-53B0-4D04-911B-B3CA4BA0173C,Salix fragilis s. str.,syn. S. euxina auct.,S. fragilis agg.,Bruch-Weide,u?,,,,u,,,,
DC2E3EF6-6CA9-4EE6-8530-12009ED8F298,Salix glabra,,,Glanz-Weide,LC,4,0,0,LC,4,0,0,
3558C86C-C1FB-41D4-82A8-CD2574430DFD,Salix glaucosericea,,,Seiden-Weide,LC,3,0,0,LC,3,0,0,
D2E60A2B-7598-4320-80AF-101485A91F5D,Salix hastata,,,Spieß-Weide,LC,4,0,0,LC,5,0,0,
EEC73731-472A-4DC9-A567-D559BA2A53B6,Salix hegetschweileri,,,Hochtal-Weide,LC,3,0,0,(DD),dd,dd,dd,OT: Aufsammlungen aus der von A. Polatschek angegebenen Lokalität „Innergschlöss“ (Angabe in der Gesamtdatenbank der Gefäßpflanzen Tirols) wurden von E. Hörandl im Februar 2022 nicht bestätigt. Das Vorkommen dieser Art in Osttirol ist damit bis auf weiteres als zweifelhaft einzustufen (Stöhr et al. 2023).
6B1D5008-367A-4EB7-93AE-074B44254705,Salix helvetica,,,Schweizer Weide,LC,4,0,0,LC,5,0,0,
4E4FE263-60F3-4771-A7A1-23AD4E86822C,Salix herbacea,,,Kraut-Weide,LC,5,0,0,LC,5,0,0,
27EFF4D9-EBA4-4421-BE0B-DD7484F6D337,Salix laggeri,,S. appendiculata agg.,Flaum-Weide,NT,2,0,-1,DD,dd,dd,dd,OT: Aufsammlungen aus den von Polatschek & Neuner (2013) angegebenen Lokalitäten im Defereggental und im Innergschlöss wurden von E. Hörandl im Februar 2022 nicht als eindeutige S. laggeri bestätigt (Stöhr et al. 2023).
631EF63D-A99E-4D44-BA2B-BA516D84A079,Salix mielichhoferi,,S. nigricans agg.,Tauern-Weide,LC,3,0,0,LC,5,0,0,
4C011F21-56B6-42E3-A793-A9951F0AD39E,Salix myrsinifolia,,S. nigricans agg.,Schwarz-Weide,LC,5,-1,0,LC,5,0,0,
9F35D92B-3A2F-4A5D-903D-EA833E5CB14F,Salix pentandra,,,Lorbeer-Weide,EN,2,-2,-1,VU,3,-2,-2,"NT: Die Art ist sehr zerstreut v. a. über die Westhälfte Nordtirols verbreitet. Rezent wurde sie bei Nauders, Prutz, Längenfeld, Lermoos und St. Sigmund im Sellrain/Praxmar nachgewiesen. Die meisten Fundorte im Osten des Verbreitungsgebietes wurden schon lange nicht mehr bestätigt und sind wahrscheinlich erloschen (Pagitz et al. 2023)."
606A254A-E66C-407A-9333-FA2A0B6065CE,Salix purpurea,,,Purpur-Weide,LC,5,-1,0,LC,5,0,0,
75631BAA-7E8D-4BBF-B5DE-880DA2649725,Salix repens,,,Kriech-Weide,NT,4,-2,-2,CR,2,-2,-3,"Die Abgrenzung der beiden Unterarten lässt sich aufgrund verbreiteter Übergänge in Tirol nicht konsequent durchführen, auf eine getrennte Einstufung wird daher verzichtet. – OT: Zur Bestandessituation der wenigen rezenten, individuenarmen Vorkommen in Osttirol vgl. Stöhr et al. (2023)."
E95132BE-D65F-48DA-8F22-B484A5C9FFBB,Salix reticulata,,,Netz-Weide,LC,4,0,0,LC,5,0,0,
AF58C0E0-9778-443B-A561-6AC4AA64C7E2,Salix retusa s. str.,,S. retusa agg.,Stumpfblättrige Weide,LC,5,0,0,LC,5,0,0,
FE0CBDBB-9544-4172-B6C1-39F26EA32013,Salix × rubens,(S. alba × fragilis),S. fragilis agg.,Hohe Weide,u,,,,u,,,,
5444123D-CB52-4200-8E68-22751A26B44E,Salix serpyllifolia,,S. retusa agg.,Quendel-Weide,LC,5,0,0,LC,5,0,0,
BE3B5792-C28B-48D1-87EA-0E062867EDB2,Salix triandra subsp. amygdalina,,,Bereifte Mandel-Weide,NT,4,-2,-2,LC,4,-1,-1,
B5E612FF-DCB1-47EE-B5EE-84E60DA37107,Salix triandra subsp. triandra,,,Grüne Mandel-Weide,u?,,,,-,,,,
AC960965-8BF9-416F-B047-87B56450D053,Salix udensis,,,Amur-Weide,-,,,,u,,,,
86E429FE-A3AD-40A6-AD83-3AAE827202AF,Salix viminalis,,,Korb-Weide,u,,,,u,,,,
4CD026BB-2A05-491B-9D5F-8E4CE2072729,Salix waldsteiniana,,S. arbuscula agg.,"Braune W., Ost-Bäumchen-W.",LC,5,0,0,LC,5,0,0,
E71B3636-B252-41F3-8ECB-D267D892989D,Salpiglossis sinuata,,,Trompetenzunge,u,,,,-,,,,
8233A944-0133-47EC-A50F-348AA55DABBA,Salvia glutinosa,,,Klebriger Salbei,LC,5,0,0,LC,5,0,0,
3AB797C0-92DB-41F5-8F62-BD7FDD6F706A,Salvia hispanica,,,Mexikanische Chia,u,,,,u,,,,
41FB8AE7-2823-4593-BA5C-0C6102558C8B,Salvia nemorosa,,,"Steppen-Salbei, Hain-S.",e,,,,u,,,,
A162B1EC-0880-4043-8B56-210BE0691855,Salvia officinalis,,,Echt-Salbei,u,,,,u,,,,
698337DF-3D1C-4602-A714-D45010016942,Salvia pratensis,,,Wiesen-Salbei,NT,4,-2,-1,LC,5,-1,-1,
92AB70CC-2F97-4277-8F56-7458B4984DE2,Salvia sclarea,,,Muskateller-Salbei,/,,,,u,,,,
BCF9AF85-071F-4C66-8A10-7F2AA732D2E6,Salvia verticillata,,,Quirl-Salbei,LC,5,-1,0,u,,,,
69CF6058-BC87-410C-9348-658E6EFDD3EE,Salvia viridis,,,Scharlach-Salbei,u,,,,-,,,,
C4B648EA-8B2D-4F96-92CD-9DA1BA7402A1,Sambucus ebulus,,,"Zwerg-Holunder, Attich",LC,4,0,0,LC,2,0,0,
13A7FBEA-13E9-47AA-A7B2-8632A487BE68,Sambucus nigra,,,Schwarzer Holunder,LC,5,0,0,LC,5,0,0,
F6C1ECA6-397D-4996-9E47-6293559E0946,Sambucus racemosa,,,"Roter Holunder, Trauben-H.",LC,5,0,0,LC,5,0,0,
FD10CDBB-AB5C-455D-BF65-145F0FB56DCD,Sanguisorba minor subsp. balearica,,,Geflügelter Kleiner Wiesenknopf,u,,,,u,,,,
740CF7C6-313C-4401-AA75-7C161AB6C0E0,Sanguisorba minor subsp. minor,,,Gewöhnlicher Kleiner Wiesenknopf,LC,5,-2,-1,NT,4,-2,-1,
ED3951CD-952B-45D2-9E25-530298B65AAF,Sanguisorba officinalis,,,Großer Wiesenknopf,NT,4,-2,-1,CR,1,-2,-2,OT: Es ist nur ein autochthones Vorkommen in einer Feuchtwiese bei Arnbach bekannt; daneben wächst die Art auch selten sekundär an Straßenrändern wie z. B. in Lengberg und in Matrei in Osttirol (Stöhr et al. 2023).
F5007524-D6E1-4835-BE2E-B41C1AF9E14D,Sanicula europaea,,,Sanikel,LC,5,0,0,LC,3,0,0,
8F5676B2-BA9C-40FF-97C6-A84CCA25EA30,Sanvitalia procumbens,,,Mexiko-Sanvitalie,-,,,,u,,,,
3878F49E-0502-4BC0-ABA1-D31D5036260F,Saponaria ocymoides,,,Kleinblütiges Seifenkraut,LC,4,0,0,LC,3,0,0,
51EB1AE2-936F-419F-8753-A219A868896F,Saponaria officinalis,,,Echtes Seifenkraut,e,,,,LC,4,-1,0,
A9C6517C-37BA-4A0E-89F4-AEB46595A539,Saponaria pumila,,,Zwerg-Seifenkraut,-,,,,LC,5,0,0,
F577197A-78C3-449A-9BE0-749B82C1474C,Satureja hortensis,,,Sommer-Bohnenkraut,u,,,,u,,,,
BFC65AF4-3C72-406F-A843-7D9572F21311,Satureja montana s. str.,,,Winter-Bohnenkraut,u,,,,u,,,,
E5DE1967-9DA2-4E68-8E3F-CB04C67757CB,Saussurea alpina,inkl. subsp. macrophylla,,Gewöhnliche Alpenscharte,LC,4,0,0,LC,5,0,0,
0DDAB11C-FC7B-4D13-8822-411361E4E2FC,Saussurea discolor,,,Filz-Alpenscharte,LC,2,0,0,/,,,,OT: Eine Angabe vom Almerhorn in der Rieserfernergruppe (Angabe aus der FKÖ) stellt eine Verwechslung mit S. alpina dar (Stöhr et al. 2023).
06840876-8F9C-4C4D-B9B9-532871C165C3,Saussurea pygmaea,,,Zwerg-Alpenscharte,LC,1,0,0,/,,,,"NT: Die Art kommt im Wettersteingebirge in teils großen Populationen vor, jene im Rofan sind kleiner. Das Vorkommen im Karwendel ist rezent nicht bestätigt worden (Pagitz et al. 2023). – OT: Ein Beleg von der Dorferalpe bei Prägraten (Herbarium W, leg. Schneider 1903) zeigt diese Art, dennoch ist die Angabe aufgrund der standörtlichen Einnischung fraglich (Etikettenverwechslung?)."
E00ECC40-5C58-475C-83CE-97A54FA49B05,Saxifraga adscendens,,,Aufsteigender Steinbrech,LC,2,0,0,LC,4,0,0,
52AE9DF1-0DF5-4759-8D93-E1F495590D9A,Saxifraga aizoides,,,Bach-Steinbrech,LC,5,0,0,LC,5,0,0,OT: In Tieflagen vom Aussterben bedroht (CR).
3490CBBA-E567-4241-930D-5CC9E6432033,Saxifraga androsacea,,,Mannsschild-Steinbrech,LC,5,0,0,LC,5,0,0,
0063368F-6028-43EA-A629-77BEEA57F92C,Saxifraga aphylla,,,Blattloser Steinbrech,LC,4,0,0,LC,2,0,0,
1D4E7E57-BF1E-4E06-A9BB-2D5B7D01FA69,Saxifraga aspera,,,Rauer Steinbrech,LC,4,0,0,LC,5,0,0,
3F83814B-4989-43B9-9759-C92625A4CA95,Saxifraga biflora,,S. oppositifolia agg.,Zweiblütiger Steinbrech,LC,3,0,0,LC,4,0,0,Die Hybride mit S. oppositifolia tritt auch als Halbwaise auf und ist teilweise häufiger als diese Elternart.
D65544FD-D688-4441-BBE3-2973A43EF1AE,Saxifraga bryoides,,,Moos-Steinbrech,LC,5,0,0,LC,5,0,0,
008C0CB0-5D67-4D11-97BC-80429490591F,Saxifraga burseriana,,,Burser-Steinbrech,LC,1,0,0,LC,4,0,0,
06F1C814-7010-4614-B876-89A07E275C51,Saxifraga caesia,,,Blaugrüner Steinbrech,LC,5,0,0,LC,5,0,0,
54C7C12A-6512-4E12-AA38-C21599D58757,Saxifraga cernua,,,Nickender Steinbrech,VU,1,0,-1,-,,,,NT: Die Art kommt nur am Schmalzkopf bei Nauders vor (Pagitz et al. 2023).
458F0BCD-9CEF-4359-BBCF-B49973CBC3B6,Saxifraga cotyledon,,,Pracht-Steinbrech,CR,1,0,-2,/,,,,"NT: Es existiert eine einzige, 2021 entdeckte, sehr individuenarme Population im Grenzbereich zu Vorarlberg (Pagitz et al. 2023)."
DE28849E-9D1F-4292-AF22-70D995497CA9,Saxifraga crustata,,,Krusten-Steinbrech,/,,,,LC,3,0,0,
4FC27281-AB68-44A1-8DA1-B6C6E8996C75,Saxifraga cuneifolia subsp. robusta,,,Keilblättriger Steinbrech,CR,1,-3,-2,LC,4,0,0,NT: Es gibt einige wenige historische Fundmeldungen vom Stubaital ostwärts mit einer Häufung im Raum Kitzbühel. Nur dort konnte die Art rezent bestätigt werden (Pagitz et al. 2023).
A430E6C4-A319-4F4C-8A67-989F03E98F2F,Saxifraga exarata s. str.,,S. exarata agg.,Furchen-Steinbrech,LC,4,0,0,/,,,,OT: Die alten Angaben (z. B. Hausmann 1851: Hofalpe) beziehen sich wohl durchwegs auf S. moschata. S. exarata im heutigen Sinn kommt in Osttirol nicht vor (Stöhr et al. 2023).
BFB764FE-78A9-4098-AE4C-4937F410081A,Saxifraga × geum,"(S. hirsuta × umbrosa, Kulturhybride)",S. umbrosa agg.,Nelkenwurz-Steinbrech,u,,,,/,,,,
33C22837-D616-493B-9268-45DEDFD1CDB8,Saxifraga moschata,,S. exarata agg.,Moschus-Steinbrech,LC,4,0,0,LC,5,0,0,
804647B9-32DD-4115-8A05-82994B2E2873,Saxifraga mutata subsp. mutata,,,Kies-Steinbrech,LC,3,0,0,/,,,,
619DC074-CB4C-4027-94DD-5EC173B313A1,Saxifraga oppositifolia s. str.,,S. oppositifolia agg.,Gegenblättriger Steinbrech,LC,5,0,0,LC,5,0,0,
FB20E15A-9C07-4940-8A77-E63020326752,Saxifraga paniculata,,,"Rispen-Steinbrech, Trauben-St.",LC,5,0,0,LC,5,0,0,
372C7836-F1B5-4977-B027-634F1644573A,Saxifraga rotundifolia,,,Rundblättriger Steinbrech,LC,5,0,0,LC,4,0,0,
663D67E4-27B5-4961-BFC5-DE3A92091579,Saxifraga rudolphiana,,S. oppositifolia agg.,Rudolphi-Steinbrech,(VU),dd,dd,dd,LC,4,0,0,NT: Das Vorkommen in Nordtirol (unbelegte Angabe der FKÖ in der Umgebung des Geißkopfs südlich von Gerlos) ist zu überprüfen.
FFAED5CB-86E8-43F2-AD7A-8849BCEB3C18,Saxifraga sedoides s. str.,,,Mauerpfeffer-Steinbrech,LC,2,0,0,LC,3,0,0,
C182840B-C166-46A0-9F8E-B0384090DB15,Saxifraga seguieri,,,Séguier-Steinbrech,LC,4,0,0,/,,,,
ED6A23DB-08DB-4A00-9574-D3A4ED0F5598,Saxifraga squarrosa,,,Sparriger Steinbrech,/,,,,LC,3,0,0,
D24CA737-18BA-4EB8-83ED-D747CDB6AF97,Saxifraga tridactylites,,,Finger-Steinbrech,e,,,,e,,,,
487999BD-FDDE-4A6C-BA4F-27A1EA57F1A9,Saxifraga umbrosa s. str.,,S. umbrosa agg.,Schatten-Steinbrech,u,,,,-,,,,
A77AE192-29E2-4670-8C22-005C00CBB794,Scabiosa columbaria s. str.,,S. columbaria agg.,Tauben-Skabiose,NT,4,-2,-1,VU,3,-2,-1,"NT: Die Populationen im Oberinntal stehen morphologisch oft zwischen S. triandra und S. lucida und werden dann meist S. columbaria zugeordnet. Ob dies zu Recht geschieht, bedarf weiterer taxonomischer Klärung."
7C2C8B75-A359-4B31-BCD9-4027035C1907,Scabiosa lucida,,S. columbaria agg.,Glanz-Skabiose,LC,5,0,0,LC,5,0,0,
D8408556-3D72-41E3-A908-CD67A0D5C1A7,Scabiosa ochroleuca,,,Gelbe Skabiose,e,,,,u,,,,
95BA68B8-813C-4879-B952-DA6F9471792C,Scabiosa triandra,,S. columbaria agg.,Südliche Skabiose,NT,3,-1,-1,NT,4,-2,-1,
02402C8F-EE0F-4D06-A367-FCCC6EDD5C95,Scandix pecten-veneris,,,Venuskamm,u,,,,-,,,,
05BCC679-FB6A-45B1-BBED-ED209E6C2BD2,Scheuchzeria palustris,,,Blasensimse,VU,3,-2,-2,/,,,,
C5D8077D-2106-4C23-97A7-FEC80CBC2650,Schlagintweitia huteri,syn. Hieracium huteri,,Huter-Habichtskraut,LC,2,0,0,LC,3,0,0,
308F9B63-6B11-40F5-8EDA-695874820645,Schlagintweitia intybacea,syn. Hieracium intybaceum,,Endivien-Habichtskraut,LC,4,0,0,LC,5,0,0,
3EE81A0D-1F55-4E4F-9E90-34AE3F1EA3F4,Schoenoplectus lacustris s. str.,,S. lacustris agg.,"Grüne Teichbinse, Seebinse",VU,3,-2,-1,EN,2,-2,-1,
6650AF16-B9DA-4C67-983A-5EE6CE404ACF,Schoenoplectus tabernaemontani,,S. lacustris agg.,Graue Teichbinse,RE,0,-3,,CR,1,0,-2,NT: Die Art kam sehr zerstreut im Inntal v. a. östlich von Innsbruck bis Wörgl vor. Die letzten Angaben stammen aus dem Oberinntal bei Ried und dem Unterinntal bei Stans/Tratzberg und sind jeweils über 30 Jahre alt. Eine Nachsuche verlief erfolglos (Pagitz et al. 2023). Eine Angabe bei Scharnitz (A. Oelhaf 2017) ist unbelegt und der Status unklar. – OT: Zum rezenten Vorkommen in der Brühl bei Matrei in Osttirol vgl. Stöhr (2021).
9188B7CC-BE04-4B11-BE3D-9539DE44779F,Schoenus ferrugineus,,,Braunes Knopfried,NT,4,-1,-2,RE,0,-3,,"OT: Die beiden Angaben der FKÖ aus dem Tiroler Gailtal von subalpinen Lagen dürften eine Verwechslung mit Juncus jacquinii oder Trichophorum cespitosum darstellen; S. ferrugineus ist rezent in Osttirol nicht nachgewiesen, zumal auch das von Lederbogen (2003) genannte Vorkommen bei Arnbach nicht bestätigt werden konnte (Stöhr et al. 2023). Historische Angaben aus Lienz sind plausibel."
30A3A7C3-9978-4754-A03F-E7FCC95A833A,Schoenus nigricans,,,Schwarzes Knopfried,VU,3,-1,-2,-,,,,
C0FD169F-0A3B-419E-8848-D751D2F5E39F,Scilla luciliae s. str.,,S. luciliae agg.,Luzilien-Schneestolz,/,,,,u,,,,
EA12BC15-84C6-470D-96A2-9EFF410099DC,Scilla siehei,,S. luciliae agg.,Siehe-Schneestolz,u,,,,u,,,,
0856FCC6-CB2A-4CB1-986D-48B39E6B57A1,Scirpoides holoschoenus,,,"Kugelbinse, Glanzbinse",-,,,,u,,,,
